6,NSNT,Beta,Tele,0.1928
6,NSNT,Beta,Post,0.18487
6,NSNT,Gamma,Pre,0.079102
6,NSNT,Gamma,Tele,0.084281
6,NSNT,Gamma,Post,0.053221
6,NSFT,Delta,Pre,0.062077
6,NSFT,Delta,Tele,0.069449
6,NSFT,Delta,Post,0.055556
6,NSFT,Theta,Pre,0.15864
6,NSFT,Theta,Tele,0.22771
6,NSFT,Theta,Post,0.20874
6,NSFT,Alpha,Pre,0.19175
6,NSFT,Alpha,Tele,0.19375
6,NSFT,Alpha,Post,0.15686
6,NSFT,Beta,Pre,0.15469
6,NSFT,Beta,Tele,0.16341
6,NSFT,Beta,Post,0.13442
6,NSFT,Gamma,Pre,0.08869
6,NSFT,Gamma,Tele,0.074331
6,NSFT,Gamma,Post,0.11398
6,FSNT,Delta,Pre,0.051307
6,FSNT,Delta,Tele,0.043859
6,FSNT,Delta,Post,0.037121
6,FSNT,Theta,Pre,0.13358
6,FSNT,Theta,Tele,0.18071
6,FSNT,Theta,Post,0.068439
6,FSNT,Alpha,Pre,0.17206
6,FSNT,Alpha,Tele,0.15752
6,FSNT,Alpha,Post,0.13801
6,FSNT,Beta,Pre,0.22626
6,FSNT,Beta,Tele,0.1782
6,FSNT,Beta,Post,0.068477
6,FSNT,Gamma,Pre,0.074649
6,FSNT,Gamma,Tele,0.099684
6,FSNT,Gamma,Post,0.081448
6,FSFT,Delta,Pre,0.052108
6,FSFT,Delta,Tele,0.041929
6,FSFT,Delta,Post,0.029496
6,FSFT,Theta,Pre,0.10406
6,FSFT,Theta,Tele,0.17006
6,FSFT,Theta,Post,0.23152
6,FSFT,Alpha,Pre,0.25466
6,FSFT,Alpha,Tele,0.13402
6,FSFT,Alpha,Post,0.41931
6,FSFT,Beta,Pre,0.11483
6,FSFT,Beta,Tele,0.16942
6,FSFT,Beta,Post,0.37903
6,FSFT,Gamma,Pre,0.053226
6,FSFT,Gamma,Tele,0.090895
6,FSFT,Gamma,Post,0.14315
7,NSNT,Delta,Pre,0.0076265
7,NSNT,Delta,Tele,0.05982
7,NSNT,Delta,Post,0.035792
7,NSNT,Theta,Pre,0.19587
7,NSNT,Theta,Tele,0.2465
7,NSNT,Theta,Post,0.21113
7,NSNT,Alpha,Pre,0.21547
7,NSNT,Alpha,Tele,0.18338
7,NSNT,Alpha,Post,0.19538
7,NSNT,Beta,Pre,0.20117
7,NSNT,Beta,Tele,0.17236
7,NSNT,Beta,Post,0.16415
7,NSNT,Gamma,Pre,0.09564
7,NSNT,Gamma,Tele,0.080034
7,NSNT,Gamma,Post,0.063407
7,NSFT,Delta,Pre,0.033333
7,NSFT,Delta,Tele,0.052533
7,NSFT,Delta,Post,0.054829
7,NSFT,Theta,Pre,0.20903
7,NSFT,Theta,Tele,0.24037
7,NSFT,Theta,Post,0.157
7,NSFT,Alpha,Pre,0.19443
7,NSFT,Alpha,Tele,0.17598
7,NSFT,Alpha,Post,0.30664
7,NSFT,Beta,Pre,0.12041
7,NSFT,Beta,Tele,0.1706
7,NSFT,Beta,Post,0.22941
7,NSFT,Gamma,Pre,0.095934
7,NSFT,Gamma,Tele,0.080846
7,NSFT,Gamma,Post,0.08066
7,FSNT,Delta,Pre,0.043253
7,FSNT,Delta,Tele,0.062075
7,FSNT,Delta,Post,0.091001
7,FSNT,Theta,Pre,0.15263
7,FSNT,Theta,Tele,0.17974
7,FSNT,Theta,Post,0.20192
7,FSNT,Alpha,Pre,0.16132
7,FSNT,Alpha,Tele,0.13727
7,FSNT,Alpha,Post,0.15083
7,FSNT,Beta,Pre,0.1877
7,FSNT,Beta,Tele,0.14093
7,FSNT,Beta,Post,0.19789
7,FSNT,Gamma,Pre,0.075332
7,FSNT,Gamma,Tele,0.095338
7,FSNT,Gamma,Post,0.14439
7,FSFT,Delta,Pre,0.042643
7,FSFT,Delta,Tele,0.038538
7,FSFT,Delta,Post,0.030585
7,FSFT,Theta,Pre,0.10472
7,FSFT,Theta,Tele,0.19297
7,FSFT,Theta,Post,0.14235
7,FSFT,Alpha,Pre,0.21469
7,FSFT,Alpha,Tele,0.18446
7,FSFT,Alpha,Post,0.2187
7,FSFT,Beta,Pre,0.16798
7,FSFT,Beta,Tele,0.18928
7,FSFT,Beta,Post,0.25339
7,FSFT,Gamma,Pre,0.077777
7,FSFT,Gamma,Tele,0.077754
7,FSFT,Gamma,Post,0.077334
8,NSNT,Delta,Pre,0.014292
8,NSNT,Delta,Tele,0.071237
8,NSNT,Delta,Post,0.068939
8,NSNT,Theta,Pre,0.32056
8,NSNT,Theta,Tele,0.35687
8,NSNT,Theta,Post,0.2598
8,NSNT,Alpha,Pre,0.19441
8,NSNT,Alpha,Tele,0.15854
8,NSNT,Alpha,Post,0.14426
8,NSNT,Beta,Pre,0.12123
8,NSNT,Beta,Tele,0.11683
8,NSNT,Beta,Post,0.033613
8,NSNT,Gamma,Pre,0.053648
8,NSNT,Gamma,Tele,0.048571
8,NSNT,Gamma,Post,0.043799
8,NSFT,Delta,Pre,0.10115
8,NSFT,Delta,Tele,0.069103
8,NSFT,Delta,Post,0.13399
8,NSFT,Theta,Pre,0.4834
8,NSFT,Theta,Tele,0.30664
8,NSFT,Theta,Post,0.18546
8,NSFT,Alpha,Pre,0.17207
8,NSFT,Alpha,Tele,0.22164
8,NSFT,Alpha,Post,0.22304
8,NSFT,Beta,Pre,0.10346
8,NSFT,Beta,Tele,0.1137
8,NSFT,Beta,Post,0.16623
8,NSFT,Gamma,Pre,0.055504
8,NSFT,Gamma,Tele,0.054392
8,NSFT,Gamma,Post,0.060408
8,FSNT,Delta,Pre,0.044813
8,FSNT,Delta,Tele,0.064973
8,FSNT,Delta,Post,0.1453
8,FSNT,Theta,Pre,0.21291
8,FSNT,Theta,Tele,0.30284
8,FSNT,Theta,Post,0.34747
8,FSNT,Alpha,Pre,0.1179
8,FSNT,Alpha,Tele,0.18907
8,FSNT,Alpha,Post,0.14065
8,FSNT,Beta,Pre,0.11883
8,FSNT,Beta,Tele,0.14498
8,FSNT,Beta,Post,0.25505
8,FSNT,Gamma,Pre,0.05141
8,FSNT,Gamma,Tele,0.063145
8,FSNT,Gamma,Post,0.038873
8,FSFT,Delta,Pre,0.039572
8,FSFT,Delta,Tele,0.059776
8,FSFT,Delta,Post,0.036618
8,FSFT,Theta,Pre,0.17787
8,FSFT,Theta,Tele,0.29608
8,FSFT,Theta,Post,0.36011
8,FSFT,Alpha,Pre,0.13274
8,FSFT,Alpha,Tele,0.22952
8,FSFT,Alpha,Post,0.098416
8,FSFT,Beta,Pre,0.082873
8,FSFT,Beta,Tele,0.15924
8,FSFT,Beta,Post,0.099397
8,FSFT,Gamma,Pre,0.06209
8,FSFT,Gamma,Tele,0.057929
8,FSFT,Gamma,Post,0.036748
9,NSNT,Delta,Pre,0.032397
9,NSNT,Delta,Tele,0.06962
9,NSNT,Delta,Post,0.059757
9,NSNT,Theta,Pre,0.14355
9,NSNT,Theta,Tele,0.23209
9,NSNT,Theta,Post,0.15266
9,NSNT,Alpha,Pre,0.097377
9,NSNT,Alpha,Tele,0.12132
9,NSNT,Alpha,Post,0.14286
9,NSNT,Beta,Pre,0.2784
9,NSNT,Beta,Tele,0.25163
9,NSNT,Beta,Post,0.21317
9,NSNT,Gamma,Pre,0.083693
9,NSNT,Gamma,Tele,0.068482
9,NSNT,Gamma,Post,0.10861
9,NSFT,Delta,Pre,0.031131
9,NSFT,Delta,Tele,0.055257
9,NSFT,Delta,Post,0.072016
9,NSFT,Theta,Pre,0.20173
9,NSFT,Theta,Tele,0.15486
9,NSFT,Theta,Post,0.17919
9,NSFT,Alpha,Pre,0.1748
9,NSFT,Alpha,Tele,0.093731
9,NSFT,Alpha,Post,0.027778
9,NSFT,Beta,Pre,0.22975
9,NSFT,Beta,Tele,0.27962
9,NSFT,Beta,Post,0.44553
9,NSFT,Gamma,Pre,0.099902
9,NSFT,Gamma,Tele,0.086943
9,NSFT,Gamma,Post,0.051792
9,FSNT,Delta,Pre,0.055681
9,FSNT,Delta,Tele,0.041735
9,FSNT,Delta,Post,0.039299
9,FSNT,Theta,Pre,0.18066
9,FSNT,Theta,Tele,0.20625
9,FSNT,Theta,Post,0.08371
9,FSNT,Alpha,Pre,0.08759
9,FSNT,Alpha,Tele,0.18774
9,FSNT,Alpha,Post,0.32692
9,FSNT,Beta,Pre,0.28208
9,FSNT,Beta,Tele,0.2746
9,FSNT,Beta,Post,0.23922
9,FSNT,Gamma,Pre,0.095956
9,FSNT,Gamma,Tele,0.097535
9,FSNT,Gamma,Post,0.18867
9,FSFT,Delta,Pre,0.038111
9,FSFT,Delta,Tele,0.10319
9,FSFT,Delta,Post,0.019859
9,FSFT,Theta,Pre,0.18194
9,FSFT,Theta,Tele,0.18456
9,FSFT,Theta,Post,0.18646
9,FSFT,Alpha,Pre,0.23836
9,FSFT,Alpha,Tele,0.17896
9,FSFT,Alpha,Post,0.53469
9,FSFT,Beta,Pre,0.23693
9,FSFT,Beta,Tele,0.27075
9,FSFT,Beta,Post,0.21222
9,FSFT,Gamma,Pre,0.05423
9,FSFT,Gamma,Tele,0.070466
9,FSFT,Gamma,Post,0.042986
10,NSNT,Delta,Pre,0.032537
10,NSNT,Delta,Tele,0.051412
10,NSNT,Delta,Post,0.051976
10,NSNT,Theta,Pre,0.13128
10,NSNT,Theta,Tele,0.2437
10,NSNT,Theta,Post,0.16947
10,NSNT,Alpha,Pre,0.18241
10,NSNT,Alpha,Tele,0.13393
10,NSNT,Alpha,Post,0.068627
10,NSNT,Beta,Pre,0.23036
10,NSNT,Beta,Tele,0.22719
10,NSNT,Beta,Post,0.15322
10,NSNT,Gamma,Pre,0.10241
10,NSNT,Gamma,Tele,0.10012
10,NSNT,Gamma,Post,0.095747
10,NSFT,Delta,Pre,0.031879
10,NSFT,Delta,Tele,0.061812
10,NSFT,Delta,Post,0.072985
10,NSFT,Theta,Pre,0.28142
10,NSFT,Theta,Tele,0.18766
10,NSFT,Theta,Post,0.14951
10,NSFT,Alpha,Pre,0.21421
10,NSFT,Alpha,Tele,0.1154
10,NSFT,Alpha,Post,0.10948
10,NSFT,Beta,Pre,0.25492
10,NSFT,Beta,Tele,0.2967
10,NSFT,Beta,Post,0.36416
10,NSFT,Gamma,Pre,0.11509
10,NSFT,Gamma,Tele,0.098028
10,NSFT,Gamma,Post,0.11572
10,FSNT,Delta,Pre,0.048761
10,FSNT,Delta,Tele,0.035295
10,FSNT,Delta,Post,0.028574
10,FSNT,Theta,Pre,0.18829
10,FSNT,Theta,Tele,0.23753
10,FSNT,Theta,Post,0.086538
10,FSNT,Alpha,Pre,0.12624
10,FSNT,Alpha,Tele,0.12565
10,FSNT,Alpha,Post,0.097285
10,FSNT,Beta,Pre,0.35859
10,FSNT,Beta,Tele,0.27796
10,FSNT,Beta,Post,0.26048
10,FSNT,Gamma,Pre,0.12338
10,FSNT,Gamma,Tele,0.11164
10,FSNT,Gamma,Post,0.18052
10,FSFT,Delta,Pre,0.070087
10,FSFT,Delta,Tele,0.088569
10,FSFT,Delta,Post,0.023714
10,FSFT,Theta,Pre,0.20989
10,FSFT,Theta,Tele,0.23677
10,FSFT,Theta,Post,0.084842
10,FSFT,Alpha,Pre,0.24617
10,FSFT,Alpha,Tele,0.099673
10,FSFT,Alpha,Post,0.43363
10,FSFT,Beta,Pre,0.27928
10,FSFT,Beta,Tele,0.27333
10,FSFT,Beta,Post,0.30905
10,FSFT,Gamma,Pre,0.093422
10,FSFT,Gamma,Tele,0.091469
10,FSFT,Gamma,Post,0.030783
11,NSNT,Delta,Pre,0.011486
11,NSNT,Delta,Tele,0.050749
11,NSNT,Delta,Post,0.024899
11,NSNT,Theta,Pre,0.25506
11,NSNT,Theta,Tele,0.26408
11,NSNT,Theta,Post,0.18487
11,NSNT,Alpha,Pre,0.29548
11,NSNT,Alpha,Tele,0.28211
11,NSNT,Alpha,Post,0.21008
11,NSNT,Beta,Pre,0.21557
11,NSNT,Beta,Tele,0.2202
11,NSNT,Beta,Post,0.14874
11,NSNT,Gamma,Pre,0.06562
11,NSNT,Gamma,Tele,0.058787
11,NSNT,Gamma,Post,0.081742
11,NSFT,Delta,Pre,0.051931
11,NSFT,Delta,Tele,0.039974
11,NSFT,Delta,Post,0.037884
11,NSFT,Theta,Pre,0.3217
11,NSFT,Theta,Tele,0.34508
11,NSFT,Theta,Post,0.19635
11,NSFT,Alpha,Pre,0.30181
11,NSFT,Alpha,Tele,0.322
11,NSFT,Alpha,Post,0.28949
11,NSFT,Beta,Pre,0.25389
11,NSFT,Beta,Tele,0.22298
11,NSFT,Beta,Post,0.26013
11,NSFT,Gamma,Pre,0.066016
11,NSFT,Gamma,Tele,0.086384
11,NSFT,Gamma,Post,0.11879
11,FSNT,Delta,Pre,0.059746
11,FSNT,Delta,Tele,0.028887
11,FSNT,Delta,Post,0.017094
11,FSNT,Theta,Pre,0.24378
11,FSNT,Theta,Tele,0.32567
11,FSNT,Theta,Post,0.13141
11,FSNT,Alpha,Pre,0.4289
11,FSNT,Alpha,Tele,0.33982
11,FSNT,Alpha,Post,0.17685
11,FSNT,Beta,Pre,0.28965
11,FSNT,Beta,Tele,0.26945
11,FSNT,Beta,Post,0.4187
11,FSNT,Gamma,Pre,0.075632
11,FSNT,Gamma,Tele,0.069899
11,FSNT,Gamma,Post,0.053956
11,FSFT,Delta,Pre,0.06972
11,FSFT,Delta,Tele,0.057155
11,FSFT,Delta,Post,0.021703
11,FSFT,Theta,Pre,0.32381
11,FSFT,Theta,Tele,0.25971
11,FSFT,Theta,Post,0.34483
11,FSFT,Alpha,Pre,0.15403
11,FSFT,Alpha,Tele,0.307
11,FSFT,Alpha,Post,0.36086
11,FSFT,Beta,Pre,0.34494
11,FSFT,Beta,Tele,0.22104
11,FSFT,Beta,Post,0.41614
11,FSFT,Gamma,Pre,0.056388
11,FSFT,Gamma,Tele,0.098851
11,FSFT,Gamma,Post,0.15755
12,NSNT,Delta,Pre,0.074234
12,NSNT,Delta,Tele,0.08136
12,NSNT,Delta,Post,0.122
12,NSNT,Theta,Pre,0.44618
12,NSNT,Theta,Tele,0.38395
12,NSNT,Theta,Post,0.41317
12,NSNT,Alpha,Pre,0.29918
12,NSNT,Alpha,Tele,0.26181
12,NSNT,Alpha,Post,0.29272
12,NSNT,Beta,Pre,0.2442
12,NSNT,Beta,Tele,0.21831
12,NSNT,Beta,Post,0.19216
12,NSNT,Gamma,Pre,0.10987
12,NSNT,Gamma,Tele,0.10512
12,NSNT,Gamma,Post,0.068627
12,NSFT,Delta,Pre,0.066016
12,NSFT,Delta,Tele,0.092362
12,NSFT,Delta,Post,0.037037
12,NSFT,Theta,Pre,0.31709
12,NSFT,Theta,Tele,0.31681
12,NSFT,Theta,Post,0.33973
12,NSFT,Alpha,Pre,0.24346
12,NSFT,Alpha,Tele,0.29283
12,NSFT,Alpha,Post,0.22467
12,NSFT,Beta,Pre,0.29533
12,NSFT,Beta,Tele,0.29217
12,NSFT,Beta,Post,0.10065
12,NSFT,Gamma,Pre,0.10554
12,NSFT,Gamma,Tele,0.11501
12,NSFT,Gamma,Post,0.075659
12,FSNT,Delta,Pre,0.044763
12,FSNT,Delta,Tele,0.046111
12,FSNT,Delta,Post,0.041478
12,FSNT,Theta,Pre,0.33457
12,FSNT,Theta,Tele,0.36663
12,FSNT,Theta,Post,0.29657
12,FSNT,Alpha,Pre,0.15843
